Year_Birth,Education,Divorced,YOLO,Widow,Single,Married,Absurd,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
4.03,4,0,0,0,0,1,0,0.49,0.0,1,2.5,0.2,2.47,0.0,0.67,0.25,0.38,0.69,0.67,0.56,0.89,2.69,7,0,0,0,0,0,0,3,11,1
3.35,3,0,0,0,0,1,0,0.65,0.0,0,2.5,3.69,1.34,0.7,2.19,0.69,0.76,1.74,0.33,0.93,1.25,3.85,2,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,1,0,0,0.51,0.0,1,2.5,2.37,2.06,0.4,0.38,0.83,0.63,0.46,1.0,1.48,0.89,3.46,6,0,0,0,0,0,0,3,11,0
4.61,3,0,0,0,0,1,0,0.31,2.5,0,2.5,0.66,0.11,0.85,0.12,1.41,0.3,1.6,1.0,0.74,0.36,1.15,7,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.45,0.0,2,0.0,1.82,2.0,0.4,0.41,0.62,0.78,0.68,1.0,0.56,0.54,2.31,8,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,0,1,0,0.18,2.5,0,0.0,2.37,0.01,0.03,0.05,0.39,0.21,0.22,0.33,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,1
4.27,3,0,0,0,0,1,0,0.29,2.5,0,2.5,2.47,0.02,0.03,0.03,0.0,0.02,0.06,0.33,0.19,0.0,0.77,8,0,0,0,0,0,1,3,11,0
3.88,2,0,0,0,0,1,0,0.27,5.0,1,0.0,4.75,0.24,0.08,0.26,0.23,0.02,0.44,2.33,0.74,0.18,1.54,8,0,0,0,0,0,0,3,11,0
3.54,4,0,0,0,0,1,0,0.37,0.0,0,5.0,3.28,0.14,0.4,0.08,0.23,0.38,0.11,0.33,0.37,0.18,1.54,3,0,0,0,0,0,0,3,11,0
2.91,4,0,0,0,0,1,0,0.45,0.0,2,5.0,2.98,0.99,0.53,0.23,0.75,0.25,0.18,0.33,0.74,0.71,2.69,3,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,1,0,0.49,0.0,1,5.0,4.85,1.16,0.43,0.14,0.44,0.25,0.18,1.33,1.48,0.18,2.31,6,0,1,0,0,0,0,3,11,0
3.83,2,0,0,0,0,1,0,0.35,0.0,1,0.0,1.41,0.78,0.5,0.17,0.15,0.38,1.26,1.33,1.3,0.18,1.92,7,0,0,0,0,0,0,3,11,0
4.61,3,0,0,0,1,0,0,0.26,2.5,0,5.0,0.61,0.02,0.18,0.07,0.37,0.27,0.28,1.33,0.56,0.0,1.54,6,0,0,0,0,0,0,3,11,0
2.86,5,0,0,0,0,1,0,0.46,0.0,1,0.0,2.88,2.97,0.0,0.17,0.0,0.0,1.05,0.67,1.48,0.89,4.23,5,0,0,0,0,0,0,3,11,0
2.72,3,0,0,0,0,1,0,0.52,0.0,0,2.5,0.51,3.34,0.65,0.78,0.66,0.25,0.58,0.33,1.85,0.71,2.31,4,0,1,1,0,0,0,3,11,1
3.16,3,0,0,0,1,0,0,0.37,0.0,1,2.5,0.2,0.71,0.15,0.2,0.08,0.23,0.04,1.0,1.11,0.18,1.92,7,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,1,0,0,0.45,2.5,2,2.5,2.47,0.03,0.03,0.02,0.04,0.0,0.0,0.33,0.0,0.0,1.15,4,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,1,0,0.42,0.0,1,2.5,0.15,0.14,0.28,0.17,0.19,0.53,0.19,0.33,0.19,0.18,2.31,2,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,1,0,0,0.6,0.0,0,2.5,3.23,1.8,0.28,1.12,2.88,1.73,0.79,0.33,0.56,0.71,3.85,1,0,0,0,0,0,0,3,11,0
3.16,4,0,0,0,1,0,0,0.23,5.0,1,2.5,0.0,0.02,0.0,0.01,0.0,0.0,0.07,0.33,0.19,0.0,0.77,7,0,0,0,0,0,0,3,11,0
2.52,5,0,0,0,0,1,0,0.53,0.0,0,0.0,1.01,4.52,0.4,0.72,0.83,0.3,0.46,0.67,1.85,1.07,3.46,6,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,1,0,0.17,2.5,0,5.0,4.6,0.18,0.08,0.14,0.14,0.08,0.07,1.33,0.56,0.0,1.54,8,0,0,0,0,0,0,3,11,0
3.98,5,1,0,0,0,0,0,0.56,0.0,0,2.5,0.45,3.35,0.3,0.7,0.31,0.23,0.17,0.33,0.93,0.71,3.85,2,0,0,0,0,0,0,3,11,0
3.88,5,0,0,0,0,1,0,1.18,0.0,1,5.0,4.95,0.07,0.05,4.59,0.02,0.04,0.01,5.0,0.0,3.93,0.0,0,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,1,0,0.33,5.0,1,2.5,4.19,0.06,0.03,0.09,0.12,0.06,0.39,1.0,0.37,0.0,1.54,6,0,0,0,0,0,0,3,11,0
2.91,3,1,0,0,0,0,0,0.47,0.0,0,2.5,1.36,0.42,0.4,0.28,2.59,0.4,0.37,0.33,1.11,1.25,1.54,3,1,0,0,0,0,0,3,11,0
3.2,3,1,0,0,0,0,0,0.39,0.0,0,2.5,3.18,0.71,0.13,0.1,0.14,0.0,0.03,0.33,0.56,0.36,2.31,4,0,1,0,0,0,0,3,11,0
4.61,3,0,0,0,1,0,0,0.5,0.0,0,2.5,2.32,0.93,4.07,0.88,3.34,1.44,1.71,0.33,0.56,0.71,2.69,1,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,0,1,0,0.2,2.5,1,5.0,4.24,0.05,0.25,0.06,0.15,0.32,0.28,1.0,0.37,0.18,1.15,5,0,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,1,0,0.25,2.5,1,5.0,2.93,0.02,0.08,0.03,0.15,0.02,0.1,0.67,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,1,0,0.22,2.5,0,2.5,3.94,0.04,0.1,0.02,0.21,0.15,0.22,0.67,0.37,0.0,1.15,8,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,1,0,0.38,5.0,0,5.0,0.2,0.28,0.18,0.07,0.04,0.06,0.37,0.33,0.56,0.18,1.15,6,0,0,0,0,0,0,3,11,0
3.2,5,0,0,0,0,1,0,0.4,2.5,1,5.0,0.86,0.27,0.0,0.02,0.0,0.0,0.08,0.67,0.37,0.18,1.15,5,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,1,0,0,0.39,0.0,1,5.0,3.89,0.2,0.0,0.03,0.0,0.0,0.66,0.33,0.37,0.36,0.77,4,1,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,1,0,0.6,0.0,1,0.0,2.83,3.85,1.78,1.3,1.33,1.35,0.36,0.33,2.04,1.43,3.08,5,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,1,0,0.63,0.0,0,0.0,3.99,2.84,1.66,0.34,1.66,1.69,1.53,0.33,1.67,1.79,1.92,4,0,1,0,1,0,0,3,11,1
3.74,5,0,0,0,0,1,0,0.29,2.5,1,5.0,4.55,0.1,0.0,0.04,0.0,0.0,0.03,0.67,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,1,0,0.29,5.0,1,5.0,4.85,0.01,0.0,0.01,0.04,0.0,0.01,0.33,0.0,0.0,1.15,2,0,0,0,0,0,0,3,11,0
2.82,2,0,0,0,0,1,0,0.59,0.0,0,2.5,2.22,0.69,0.65,1.3,1.45,0.0,3.08,0.33,0.93,1.25,4.62,2,0,0,0,1,0,0,3,11,0
4.03,5,0,0,0,0,1,0,0.39,0.0,1,5.0,4.09,0.51,0.08,0.06,0.04,0.1,0.1,0.33,0.74,0.18,1.54,5,0,0,0,0,0,0,3,11,0
4.61,2,0,0,0,0,1,0,0.12,2.5,0,5.0,3.89,0.04,0.28,0.03,0.06,0.23,0.12,1.0,0.37,0.18,1.15,6,0,0,0,0,0,0,3,11,0
2.57,4,0,0,0,0,1,0,0.5,0.0,0,2.5,1.06,2.08,0.65,0.57,0.66,0.32,1.95,0.33,1.11,0.71,5.0,2,0,0,0,0,0,0,3,11,0
4.42,4,0,0,0,0,1,0,0.23,2.5,0,5.0,0.81,0.16,0.03,0.02,0.0,0.0,0.17,0.33,0.19,0.18,1.15,6,0,0,0,0,0,0,3,11,0
3.3,1,0,0,0,0,1,0,0.21,0.0,0,5.0,4.04,0.0,0.23,0.02,0.04,0.27,0.14,0.33,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,0,1,0,0.19,2.5,0,0.0,2.27,0.03,0.03,0.05,0.19,0.08,0.1,0.33,0.19,0.18,0.77,9,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,1,0,0,0.24,0.0,1,5.0,3.18,0.12,0.0,0.01,0.0,0.0,0.03,0.67,0.19,0.0,1.54,5,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,1,0,0.46,0.0,1,2.5,1.72,1.19,0.0,0.31,0.37,0.17,1.62,0.67,1.3,0.18,3.08,5,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.56,0.0,0,2.5,0.71,2.62,0.75,1.56,2.7,1.44,0.21,0.33,0.74,1.79,3.46,2,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,1,0,0.34,2.5,1,2.5,0.66,0.14,0.03,0.05,0.06,0.0,0.06,0.67,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
4.13,1,0,0,0,0,1,0,0.19,2.5,0,0.0,2.63,0.0,0.1,0.03,0.56,0.0,0.5,0.33,0.19,0.18,0.77,6,1,0,0,0,0,0,3,11,0
4.66,5,0,0,0,0,1,0,0.5,0.0,0,2.5,4.95,1.56,0.55,1.25,2.84,2.15,1.41,0.33,1.48,1.25,4.62,3,0,0,0,0,0,0,3,11,0
0.34,2,1,0,0,0,0,0,0.27,2.5,0,2.5,5.0,0.05,0.15,0.02,0.14,0.08,0.35,0.33,0.37,0.18,0.77,5,0,0,0,0,0,1,3,11,0
4.61,3,0,0,0,0,1,0,0.29,2.5,0,2.5,4.7,0.08,0.08,0.06,0.06,0.36,0.3,0.67,0.56,0.0,1.15,8,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,0,1,0,0.38,2.5,1,2.5,1.92,0.79,0.15,0.13,0.15,0.17,0.17,1.33,0.93,0.18,2.31,6,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,1,0,0.24,2.5,1,2.5,1.21,0.03,0.0,0.03,0.06,0.02,0.1,0.67,0.19,0.18,0.77,8,0,0,0,0,0,0,3,11,0
4.22,4,0,0,0,0,1,0,0.52,0.0,0,5.0,4.04,2.2,0.4,0.31,0.62,0.3,0.11,0.33,1.3,0.54,4.62,3,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,1,0,0.6,0.0,0,2.5,4.14,1.74,0.43,2.36,0.52,3.29,0.7,0.33,0.74,1.07,2.31,2,0,0,1,0,0,0,3,11,0
2.96,3,0,0,0,0,1,0,0.65,0.0,0,2.5,1.01,1.15,4.75,1.4,0.97,0.63,2.38,0.33,0.93,1.07,1.92,2,0,0,0,0,0,0,3,11,0
3.88,5,0,0,0,1,0,0,0.35,2.5,1,5.0,4.09,0.32,0.03,0.23,0.14,0.02,1.09,2.0,0.93,0.18,1.15,8,1,0,0,0,0,0,3,11,1
2.86,3,1,0,0,0,0,0,0.52,0.0,1,5.0,2.53,1.5,0.1,0.1,0.12,0.08,0.54,1.0,1.48,0.18,2.69,5,0,1,0,0,0,0,3,11,0
3.64,3,0,0,0,1,0,0,0.57,0.0,0,2.5,3.03,0.89,3.47,1.6,4.32,0.44,1.27,0.33,0.74,0.71,3.46,1,0,0,0,0,0,0,3,11,0
4.13,3,1,0,0,0,0,0,0.48,0.0,1,2.5,3.18,1.97,1.08,0.98,0.81,1.65,0.75,1.0,2.04,1.07,3.46,6,0,0,0,0,0,0,3,11,0
4.08,5,0,0,0,0,1,0,0.77,0.0,0,0.0,2.73,2.56,0.73,0.4,1.47,3.35,0.8,0.0,1.3,1.61,3.85,4,0,1,1,1,0,0,3,11,1
3.5,5,0,0,0,1,0,0,0.3,2.5,1,2.5,3.64,0.07,0.0,0.04,0.0,0.0,0.04,0.67,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
4.42,4,0,0,0,1,0,0,0.14,0.0,0,0.0,0.25,0.02,0.1,0.0,0.14,0.04,0.21,0.33,0.0,0.18,0.77,6,1,0,0,0,0,0,3,11,1
4.61,3,0,0,0,0,1,0,0.22,2.5,0,2.5,4.44,0.02,0.15,0.04,0.14,0.11,0.19,0.33,0.19,0.0,1.15,9,1,0,0,0,0,0,3,11,0
3.4,4,1,0,0,0,0,0,0.37,2.5,1,2.5,2.53,0.27,0.45,0.33,0.91,0.25,0.29,2.0,0.74,0.36,1.92,6,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,1,0,0.34,0.0,1,5.0,5.0,0.18,0.0,0.02,0.0,0.0,0.06,0.33,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,0
2.96,3,1,0,0,0,0,0,0.48,0.0,1,0.0,0.86,3.92,1.21,0.93,0.81,0.61,2.65,1.67,2.04,0.71,3.46,8,1,0,0,0,0,0,3,11,1
3.06,3,0,0,0,0,1,0,0.35,0.0,1,2.5,0.56,0.24,0.6,0.2,1.25,0.08,0.11,1.67,0.56,0.18,2.31,4,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,1,0,0.58,0.0,0,5.0,0.91,2.05,0.55,0.92,0.64,1.94,0.17,0.33,0.74,1.07,3.46,1,0,0,0,0,0,0,3,11,0
3.64,5,0,0,0,0,1,0,0.33,2.5,1,0.0,3.54,0.75,0.0,0.09,0.0,0.0,0.14,2.67,0.93,0.18,1.92,8,0,0,0,0,0,0,3,11,0
3.93,4,0,0,0,0,1,0,0.35,2.5,1,2.5,1.06,1.37,0.0,0.17,0.37,0.17,0.61,3.33,1.3,0.18,3.08,7,0,0,0,0,0,0,3,11,0
4.47,3,0,0,0,0,1,0,0.53,0.0,0,2.5,3.33,0.8,0.25,1.61,4.9,1.65,0.75,0.33,0.56,0.71,3.46,1,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,1,0,0.31,2.5,0,5.0,3.99,0.57,0.18,0.5,0.48,0.36,1.23,2.0,1.48,0.18,1.92,8,0,0,0,0,0,0,3,11,0
4.13,2,0,0,0,1,0,0,0.39,5.0,1,5.0,0.1,0.04,0.0,0.01,0.0,0.0,0.01,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
2.67,4,0,0,0,0,1,0,0.63,0.0,0,2.5,4.09,3.6,0.4,1.21,0.81,0.91,0.22,0.33,1.48,1.79,2.31,3,0,1,1,0,0,0,3,11,0
2.96,4,0,0,1,0,0,0,0.33,0.0,1,2.5,1.21,0.61,0.1,0.1,0.0,0.0,0.91,0.67,0.74,0.18,1.92,7,0,0,0,0,0,0,3,11,0
4.22,3,0,0,0,0,1,0,0.52,2.5,0,0.0,2.42,2.76,0.8,0.47,0.81,0.61,0.59,0.67,2.04,0.71,4.23,6,0,0,0,0,0,0,3,11,0
4.61,2,0,0,0,0,1,0,0.34,2.5,0,5.0,4.7,0.1,0.28,0.07,0.56,0.02,0.25,0.33,0.19,0.18,1.54,3,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,1,0,0.54,0.0,0,2.5,2.83,1.26,0.25,1.57,1.54,0.57,0.14,0.33,0.56,0.89,2.69,1,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,1,0,0.58,0.0,2,5.0,0.15,1.74,0.18,0.45,0.37,0.0,0.19,0.67,1.11,0.54,4.23,3,0,0,0,0,0,0,3,11,0
4.22,5,0,0,0,0,1,0,0.23,2.5,0,2.5,2.22,0.52,0.03,0.07,0.0,0.02,0.04,1.33,0.74,0.18,1.54,8,0,0,0,0,0,0,3,11,0
3.35,3,1,0,0,0,0,0,0.48,0.0,1,0.0,1.92,3.0,0.58,0.6,0.29,0.21,1.27,1.67,1.67,1.07,4.62,6,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,1,0,0.32,2.5,0,2.5,2.32,0.44,0.0,0.05,0.04,0.02,0.54,1.33,0.56,0.18,1.54,8,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.39,0.0,1,0.0,4.24,0.99,0.18,0.23,0.0,0.21,2.51,0.67,1.48,0.36,1.54,8,0,0,0,0,0,0,3,11,0
2.86,3,1,0,0,0,0,0,0.39,0.0,1,0.0,1.36,2.64,0.5,0.59,0.0,0.0,1.27,1.0,0.37,0.36,4.23,8,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,1,0,0.6,0.0,0,0.0,3.64,2.65,2.16,2.14,1.29,0.97,0.23,0.33,0.56,0.89,3.08,2,0,0,0,0,0,0,3,11,0
4.51,5,0,0,0,0,1,0,0.26,2.5,0,5.0,3.33,0.01,0.03,0.03,0.06,0.0,0.0,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,1,0,0,0.28,2.5,1,2.5,1.52,0.77,0.18,0.4,0.08,0.29,0.54,3.0,0.93,0.18,3.08,7,0,0,0,0,0,0,3,11,1
3.35,2,1,0,0,0,0,0,0.61,0.0,1,2.5,0.1,3.29,1.91,0.53,3.47,2.62,0.37,0.33,1.11,0.54,1.54,7,0,0,1,0,0,0,3,11,0
3.79,3,0,0,0,0,1,0,0.29,2.5,0,2.5,3.28,0.01,0.03,0.02,0.08,0.06,0.04,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
2.82,3,0,0,0,1,0,0,0.11,0.0,0,5.0,1.87,0.0,0.1,0.01,0.12,0.0,0.06,0.33,0.19,0.0,1.15,3,0,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,1,0,0.47,0.0,1,2.5,4.49,1.88,0.53,1.34,0.54,0.19,0.44,1.0,1.3,1.43,4.23,5,0,0,0,0,0,0,3,11,0
3.98,2,0,0,0,0,1,0,0.17,2.5,0,2.5,2.47,0.02,0.23,0.06,0.12,0.15,0.29,0.67,0.37,0.0,1.54,6,0,0,0,0,0,0,3,11,0
4.32,4,0,0,0,0,1,0,0.18,2.5,0,2.5,2.32,0.06,0.0,0.01,0.0,0.0,0.01,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.16,5,0,0,0,1,0,0,0.6,0.0,1,2.5,1.62,1.39,0.13,0.36,0.29,0.67,0.15,0.33,0.93,0.36,4.23,3,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,1,0,0,0.06,2.5,0,2.5,2.73,0.02,0.08,0.03,0.23,0.13,0.28,1.33,0.56,0.18,1.15,7,0,0,0,0,0,0,3,11,0
0.0,2,0,0,0,1,0,0,0.45,0.0,1,5.0,1.16,0.03,0.0,0.01,0.14,0.0,0.03,0.33,0.19,0.0,0.77,4,0,0,0,0,0,0,3,11,0
3.64,3,0,0,1,0,0,0,0.55,0.0,0,2.5,4.95,3.02,1.53,2.19,3.59,3.1,0.28,0.33,1.11,0.89,3.85,3,0,1,0,0,0,0,3,11,0
3.16,3,0,0,0,0,1,0,0.49,0.0,1,0.0,4.9,1.28,2.86,0.8,1.45,2.36,0.52,0.67,1.11,0.71,1.54,3,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,1,0,0,0.17,2.5,0,2.5,3.79,0.05,0.03,0.02,0.04,0.02,0.01,0.33,0.37,0.0,0.77,9,0,0,0,0,0,0,3,11,0
4.71,3,0,0,0,0,1,0,0.55,0.0,0,2.5,0.4,1.87,3.84,1.46,4.21,0.25,2.5,0.33,0.56,1.61,3.46,2,0,0,0,1,0,0,3,11,1
3.16,3,0,0,0,0,1,0,0.46,0.0,1,0.0,1.87,2.64,0.0,0.39,0.0,0.53,2.1,2.33,2.04,0.89,3.08,7,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,1,0,0.24,2.5,1,5.0,1.57,0.04,0.0,0.01,0.0,0.0,0.01,0.67,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,1,0,0.6,2.5,0,2.5,2.02,4.08,0.4,0.79,2.01,0.0,1.1,0.67,0.93,0.54,2.31,6,0,1,1,1,0,0,3,11,1
2.91,3,0,0,0,0,1,0,0.56,0.0,1,2.5,3.74,3.1,1.61,0.52,2.57,0.23,1.06,0.67,1.67,0.71,2.31,5,0,0,0,0,0,0,3,11,0
4.61,5,0,0,0,0,1,0,0.51,0.0,0,0.0,4.55,2.89,3.37,2.23,2.9,0.72,2.38,0.33,0.74,1.79,1.92,3,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,1,0,0.49,0.0,1,0.0,2.88,3.22,0.7,0.53,4.25,1.33,0.97,1.33,1.67,1.07,2.31,6,0,0,0,0,0,0,3,11,0
3.98,4,0,0,0,1,0,0,0.23,2.5,0,2.5,2.98,0.05,0.08,0.07,0.12,0.02,0.18,0.67,0.37,0.0,1.15,8,0,0,0,0,0,0,3,11,0
4.47,3,0,0,0,1,0,0,0.22,2.5,0,2.5,2.63,0.01,0.08,0.02,0.0,0.04,0.15,0.67,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.93,3,1,0,0,0,0,0,0.77,0.0,0,2.5,0.25,0.56,3.72,1.29,0.62,3.27,2.04,0.33,1.11,1.61,5.0,2,0,1,1,1,1,0,3,11,1
3.16,2,0,0,0,0,1,0,0.2,0.0,0,0.0,4.65,0.15,1.18,0.15,0.41,0.38,0.35,0.67,0.56,0.18,1.92,6,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,1,0,0.57,2.5,1,0.0,3.89,2.18,0.7,1.02,0.87,0.8,0.41,1.67,0.74,1.07,4.23,8,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,1,0,0,0.23,2.5,0,0.0,1.77,0.08,0.0,0.02,0.0,0.0,0.01,0.67,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.3,5,0,0,0,0,1,0,0.48,0.0,1,0.0,2.42,3.07,0.53,0.34,0.25,0.19,0.29,1.0,1.48,0.54,1.92,6,0,1,0,0,0,0,3,11,0
3.45,3,0,0,0,1,0,0,0.34,0.0,1,0.0,4.9,0.46,0.83,0.25,0.54,0.46,0.17,1.33,0.56,0.36,2.69,3,0,0,0,0,0,0,3,11,0
3.45,3,0,0,0,1,0,0,0.14,2.5,1,2.5,4.8,0.04,0.1,0.01,0.19,0.11,0.14,1.33,0.37,0.0,1.54,5,0,0,0,0,0,0,3,11,0
3.11,5,0,0,0,1,0,0,0.31,5.0,1,2.5,1.21,0.04,0.0,0.01,0.0,0.0,0.03,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
4.17,3,1,0,0,0,0,0,0.11,2.5,0,0.0,3.03,0.0,0.05,0.02,0.08,0.06,0.18,0.67,0.19,0.18,0.77,7,1,0,0,0,0,0,3,11,1
3.64,5,1,0,0,0,0,0,0.52,0.0,2,2.5,2.32,1.86,1.03,0.62,0.21,0.0,0.33,1.0,1.85,0.36,3.85,5,0,0,0,0,0,0,3,11,0
3.74,4,0,0,0,0,1,0,0.33,2.5,0,5.0,4.29,0.56,0.05,0.18,0.46,0.25,0.1,1.33,0.74,0.18,2.31,5,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,1,0,0.28,2.5,0,0.0,1.57,0.03,0.0,0.02,0.08,0.02,0.07,0.33,0.19,0.0,0.77,9,0,0,0,0,0,0,3,11,0
2.86,4,0,0,0,0,1,0,0.33,2.5,1,2.5,0.45,0.59,0.05,0.21,0.06,0.04,0.28,2.0,0.93,0.36,1.54,8,0,0,0,0,0,0,3,11,1
3.54,4,0,0,0,0,1,0,0.29,2.5,1,2.5,1.52,0.13,0.1,0.06,0.08,0.04,0.28,1.33,0.56,0.18,1.15,7,0,0,0,0,0,0,3,11,0
3.4,3,0,0,0,0,1,0,0.6,0.0,0,5.0,2.37,1.62,2.11,1.15,3.96,1.6,3.33,0.33,0.56,1.25,3.08,1,1,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,1,0,0.29,2.5,1,0.0,3.54,0.26,0.05,0.1,0.0,0.02,0.95,1.33,0.56,0.36,0.77,7,1,0,0,0,0,0,3,11,1
3.74,3,0,0,0,0,1,0,0.55,0.0,0,2.5,0.66,0.61,1.86,0.86,3.13,2.83,1.6,0.33,0.56,0.54,2.31,1,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,1,0,0.17,2.5,0,2.5,0.56,0.03,0.18,0.06,0.15,0.04,0.29,0.67,0.37,0.36,0.77,6,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,1,0,0,0.52,0.0,0,0.0,1.57,2.61,1.11,1.45,1.83,1.39,2.02,0.67,0.56,0.71,1.92,7,0,0,0,0,0,0,3,11,1
4.37,4,0,0,0,1,0,0,0.24,2.5,0,5.0,0.76,0.05,0.18,0.07,0.0,0.15,0.08,1.0,0.56,0.0,1.54,5,0,0,0,0,0,1,3,11,0
3.98,5,0,0,0,0,1,0,0.46,0.0,1,5.0,0.1,0.56,0.0,0.12,0.12,0.04,0.18,0.67,0.74,0.36,1.54,5,0,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,1,0,0.22,2.5,1,5.0,2.78,0.04,0.05,0.04,0.15,0.13,0.06,1.33,0.37,0.0,1.54,6,0,0,0,0,0,0,3,11,0
3.4,3,1,0,0,0,0,0,0.25,2.5,1,2.5,1.92,0.11,0.15,0.12,0.06,0.13,0.14,1.0,0.37,0.0,1.54,7,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,0,1,0,0.5,0.0,1,2.5,4.34,2.09,0.18,0.29,0.19,0.42,0.1,0.67,1.11,0.54,4.62,4,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,1,0,0,0.46,0.0,0,2.5,2.83,0.72,4.07,0.65,1.95,1.75,2.24,0.67,1.3,0.71,3.85,5,0,0,0,0,0,0,3,11,1
4.27,4,0,0,0,0,1,0,0.58,0.0,0,5.0,1.46,0.23,3.24,1.15,3.63,0.42,0.21,0.33,0.56,0.54,1.92,1,0,0,0,0,0,0,3,11,0
4.51,5,0,0,0,1,0,0,0.52,0.0,0,2.5,1.52,0.66,0.0,1.48,0.64,2.47,0.75,0.33,0.56,0.89,3.08,1,0,0,0,1,0,0,3,11,1
3.64,4,1,0,0,0,0,0,0.48,0.0,1,2.5,3.23,2.13,0.38,0.29,0.39,0.13,1.81,0.33,1.67,0.54,3.46,6,0,0,0,0,0,0,3,11,0
4.27,1,0,0,0,0,1,0,0.18,2.5,0,2.5,2.32,0.01,0.48,0.03,0.54,0.48,0.23,1.0,0.56,0.0,1.54,7,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.39,0.0,1,0.0,4.24,0.99,0.18,0.23,0.0,0.21,2.51,0.67,1.48,0.36,1.54,8,0,0,0,0,0,0,3,11,0
2.57,3,0,0,0,0,1,0,0.28,0.0,0,0.0,1.01,0.28,0.13,0.11,2.9,0.23,0.39,0.67,0.74,0.18,2.31,7,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,0,1,0,0.49,0.0,1,5.0,3.74,0.68,0.18,0.43,0.39,0.29,0.91,0.33,0.93,0.18,3.08,2,0,0,0,0,0,0,3,11,0
